ERNv,Host,HighTaxon,LowTaxon,Virus,HostStageInfected,HostTissueInfected,Field,Country,IntermediateHost,CreationDate,ModificationDate,ProvinceA,PathogenValue,HostTaxID,HostGenus,HostFamily,HostOrder,HostClass,PathTaxID,PathGenus,PathFamily,PathOrder,PathClass,PathKingdom,Group
954,Catopsilia pomona,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,320267,Catopsilia,Pieridae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
955,Dendrolimus punctatus,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,238572,Dendrolimus,Lasiocampidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
956,Odontosia morosa,DNA virus,Parvoviridae,Odontosia morosa DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
957,Artogeia rapae,DNA virus,Parvoviridae,Pieris rapae DNV,,,Field,China,,1/8/2096,2/12/2099,,,64459,Pieris,Pieridae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
958,Trilocha varians,DNA virus,Parvoviridae,Ocinara varians DNV,,,Field,China,,1/8/2096,2/12/2099,,,941097,Trilocha,Bombycidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
959,Orgyia antiqua,DNA virus,Parvoviridae,Orgyia antiqua DNV,,,Field,China,,1/8/2096,2/12/2099,,,335469,Orgyia,Erebidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
960,Orgyia postia,DNA virus,Parvoviridae,Orgyia postia DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
961,Papilio xuthus,DNA virus,Parvoviridae,Papilio xuthus DNV,,,Field,China,,1/8/2096,2/12/2099,,,66420,Papilio,Papilionidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
962,Parasa bicolor,DNA virus,Parvoviridae,Parasa bicolor DNV,,,Field,China,,1/8/2096,2/12/2099,,,1509328,Parasa,Limacodidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
963,Parasa consocia,DNA virus,Parvoviridae,Parasa consocia DNV,,,Field,China,,1/8/2096,2/12/2099,,,1481755,Parasa,Limacodidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
964,Parasa lepida,DNA virus,Parvoviridae,Parasa lepida DNV,,,Field,China,,1/8/2096,2/12/2099,,,1038400,Parasa,Limacodidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
965,Parasa sinica,DNA virus,Parvoviridae,Parasa sinica DNV,,,Field,China,,1/8/2096,2/12/2099,,,1509347,Parasa,Limacodidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
966,Parastichtis basilinea,DNA virus,Parvoviridae,Parastichtis basilinea DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
967,Parnara guttata,DNA virus,Parvoviridae,Parnara guttata DNV,,,Field,China,,1/8/2096,2/12/2099,,,218706,Parnara,Hesperiidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
968,Pelopidas mathias,DNA virus,Parvoviridae,Pelopidas mathias DNV,,,Field,China,,1/8/2096,2/12/2099,,,218750,Pelopidas,Hesperiidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
969,Perina nuda,DNA virus,Parvoviridae,Perina nuda DNV,,,Field,China,,1/8/2096,2/12/2099,,,497517,Perina,Erebidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
970,Phalera assimilis,DNA virus,Parvoviridae,Phalera assimilis DNV,,,Field,China,,1/8/2096,2/12/2099,,,1331057,Phalera,Notodontidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
971,Phalera flavescens,DNA virus,Parvoviridae,Phalera flavescens DNV,,,Field,China,,1/8/2096,2/12/2099,,,13634,Phalera,Notodontidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
972,Samia cynthia,DNA virus,Parvoviridae,Samia cynthia DNV,,,Field,China,,1/8/2096,2/12/2099,,,7127,Samia,Saturniidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
973,Samia cynthia ricini,DNA virus,Parvoviridae,Samia cynthia ricini DNV,,,Field,China,,1/8/2096,2/12/2099,,,63990,Samia,Saturniidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
974,Samia tendinosaria,DNA virus,Parvoviridae,Samia tendinosaria DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
975,Pleonomus canaliculatus,DNA virus,Parvoviridae,Pleonomus canaliculatus,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
976,Plusia agnata,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,254370,Ctenoplusia,Noctuidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
977,Plusia eriosoma,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
978,Trichoplusia ni,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
979,Plusia nigrisigna,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
980,Plusia nigrisigna,DNA virus,Parvoviridae,Plusia nigrisigna,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
981,Euproctis scintillans,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
982,Spodoptera litosia,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
983,Rodolia mehicana,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
984,Scopelodes contracta,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,1939687,Scopelodes,Limacodidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
985,Scopelodes venosa,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,2249627,Scopelodes,Limacodidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
986,Scopula  subkunctaria,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
987,Discestra trifolii,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,987454,Anarta,Noctuidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
988,Setora suberecta,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
989,Spilosoma subcarnea,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,1078815,Spilarctia,Erebidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
990,Spilarctia obliqua,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,1288830,Spilarctia,Erebidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
991,Stilpnotia candida,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,1473150,Leucoma,Erebidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
992,Leucoma salicis,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,688415,Leucoma,Erebidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
993,Sucra jujuba,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,1563999,Sucra,Geometridae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
994,Bombyx mandarina,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,7092,Bombyx,Bombycidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
995,Theretra japonica,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,644662,Theretra,Sphingidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
996,Sphinx pinastri,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,987436,Sphinx,Sphingidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
997,Thosea postornata,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,2249629,Setora,Limacodidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
998,Thosea baibarana,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
999,Thosea sinensis,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,1481763,Thosea,Limacodidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
1000,Ticera castanea,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
1001,Trabala vishnou,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,1418836,Trabala,Lasiocampidae,Lepidoptera,Insecta,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
1002,Vanessa urticae,DNA virus,Parvoviridae,DNV,,,Field,China,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10780,NA,Parvoviridae,Piccovirales,Quintoviricetes,Shotokuvirae,Virus
1003,Actias selene ningpoana,DNA virus,Baculoviridae,GV,,,Field,China,,1/8/2096,2/12/2099,,,37776,Actias,Saturniidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1004,Agrotis exclamationis,DNA virus,Baculoviridae,GV,,,Field,China,,1/8/2096,2/12/2099,,,215162,Agrotis,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1005,Panonychus citri,RNA virus,,Rod-shaped non-inclusion virus,,"Nuclei of midgut epithelial cells, cytoplasm",Field,USA,,1/8/2096,2/12/2099,,,50023,Panonychus,Tetranychidae,Trombidiformes,Arachnida,NA,NA,NA,NA,NA,NA,Virus
1006,Tetranychus cinnabarinus,RNA virus,,Rod-shaped non-inclusion virus,,"Nuclei of midgut epithelial cells, cytoplasm",Lab,USA,,1/8/2096,2/12/2099,,,93129,Tetranychus,Tetranychidae,Trombidiformes,Arachnida,NA,NA,NA,NA,NA,NA,Virus
1007,Panonychus ulmi,RNA virus,,Rod-shaped non-inclusion virus,,Fat-body cells,Field,"USA, Canada",,1/8/2096,2/12/2099,,Unknown,50024,Panonychus,Tetranychidae,Trombidiformes,Arachnida,NA,NA,NA,NA,NA,NA,Virus
1375,Oncopera alboguttata,DNA virus,Poxviridae,EPV Subgroup A,Larva,,Field,New Zealand & Australia,,1/8/2096,2/12/2099,,,1557913,Oncopera,Hepialidae,Lepidoptera,Insecta,10240,NA,Poxviridae,Chitovirales,Pokkesviricetes,Bamfordvirae,Virus
1008,Pieris brassicae,DNA virus,Baculoviridae,Pieris brassicae GV,,,,,,1/8/2096,2/12/2099,,,7116,Pieris,Pieridae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1009,Artogeia rapae,DNA virus,Baculoviridae,Artogeia rapae  GV,,,Field,Canada,,1/8/2096,2/12/2099,"ON, QC",Useful control agent,64459,Pieris,Pieridae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1010,Hadena sordida,DNA virus,Baculoviridae,GV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1011,Chilo infuscatellus,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,236790,Chilo,Crambidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1012,Papilio polyxenes asterius,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,7146,Papilio,Papilionidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
1013,Manduca sexta,RNA virus,Reoviridae,CPV,,,Lab colony,USA,,1/8/2096,2/12/2099,,,7130,Manduca,Sphingidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
1014,Erinnyis ello,DNA virus,Baculoviridae,GV,,,,Columbia,,1/8/2096,2/12/2099,,,325935,Erinnyis,Sphingidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1015,Pogonia lusca,DNA virus,Baculoviridae,NPV,,,,Brazil,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1016,Anagrapha falcifera,DNA virus,Baculoviridae,Anagrapha falcifera NPV,,,Lab infection,USA,,1/8/2096,2/12/2099,,,56368,Anagrapha,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1017,Mamestra brassicae,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab colony,Germany,,1/8/2096,2/12/2099,,,55057,Mamestra,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1018,Aglais urticae,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,111881,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1019,Vanessa cardui,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,171605,Vanessa,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1020,Chiasmia clathrata,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,722671,Chiasmia,Geometridae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1021,Mimas tiliae,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,522848,Mimas,Sphingidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1022,Smerinthus ocellata,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,469260,Smerinthus,Sphingidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1023,Hyles euphorbiae,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,283855,Hyles,Sphingidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1024,Deilephila elpenor,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,283834,Deilephila,Sphingidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1025,Agrotis puta puta,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1026,Agrotis segetum,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,47767,Agrotis,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1027,Ochropleura plecta,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,320037,Ochropleura,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1028,Noctua pronuba,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,214277,Noctua,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1029,Noctua fimbriata,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,753202,Noctua,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1030,Xestia xanthographa,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,988049,Xestia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1031,Hada nana,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1032,Polia nebulosa,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,988024,Polia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1033,Sideridis albicolon,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1034,Melanchra persicariae,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,987979,Melanchra,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1035,Lacanobia w-latinum,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,987426,Lacanobia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1036,Lacanobia thalassina,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,987967,Lacanobia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1376,Lacanobia suasa,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),Larva,,Lab,"England, Germany",,1/8/2096,2/12/2099,,,987966,Lacanobia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1037,Lacanobia oleracea,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,79499,Lacanobia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1038,Papestra biren,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,988015,Papestra,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1039,Lacanobia pisi,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1040,Hadena bicruris,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,987947,Hadena,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1041,Panolis flammea,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,988141,Panolis,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1042,Orthosia cruda,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,988010,Orthosia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1043,Orthosia opima,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,988013,Orthosia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1044,Orthosia gracilis,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,997542,Orthosia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1045,Phlogophora meticulosa,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,875884,Phlogophora,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1046,Apamea monoglypha,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,875885,Apamea,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1047,Spodoptera exigua,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,7107,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1048,Helicoverpa armigera,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,29058,Helicoverpa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1049,Trichoplusia ni,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1050,Plutella xylostella,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,51655,Plutella,Plutellidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1051,Vanessa indica,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,270463,Vanessa,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1052,Mythimna separata,DNA virus,Baculoviridae,Mamestra brassicae NPV (MbMNPV),,,Lab,England,,1/8/2096,2/12/2099,,,271217,Mythimna,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1377,Spodoptera mauritia,DNA virus,Poxviridae,EPV,Larva,Hemocytes and fat body,lab only,Reunion Island (West Indian Ocean),,1/8/2096,2/12/2099,,,134409,Spodoptera,Noctuidae,Lepidoptera,Insecta,10240,NA,Poxviridae,Chitovirales,Pokkesviricetes,Bamfordvirae,Virus
1378,Eagris sabadius,DNA virus,Poxviridae,EPV,Larva,hemocytes and fat body,lab only,Reunion Island ( West Indian Ocean),,1/8/2096,2/12/2099,,,674870,Eagris,Hesperiidae,Lepidoptera,Insecta,10240,NA,Poxviridae,Chitovirales,Pokkesviricetes,Bamfordvirae,Virus
1379,Hippotion eson,DNA virus,Baculoviridae,,Larva,Hemocytes and fat body,Field,Reunion Island (West Indian Ocean),,1/8/2096,2/12/2099,,,283869,Hippotion,Sphingidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1380,Catopsillia thauruma,DNA virus,Baculoviridae,,Larva,hemocytes and fat body,Field,Reunion Island ( West Indian Ocean),,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1381,Catopsilla florella,DNA virus,Baculoviridae,,Larva,hemocytes and fat body,Field,Reunion Island (West Indian Ocean),,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
