"","presence","Host","Virus","HighTaxon","LowTaxon","LogMaxDose","HostStageTested","Group","Order","Family"
"1347",1,"Lymantria ninayi","Lymantria ninayi Nudaurelia Beta Virus ","RNA virus","Tetraviridae",NA,NA,"Viruses",NA,NA
"1348",1,"Eucocytia meeki","Eucocytia meeki Nudaurelia Beta Virus ","RNA virus","Togaviridae",NA,NA,"Viruses",NA,NA
"1349",1,"Euploea core","Euploea corea Nudaurelia Beta Virus ","RNA virus","Tetraviridae",NA,NA,"Viruses",NA,NA
"1350",1,"Aedes cinereus","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1351",1,"Lacanobia oleracea","Lacanobia oleracea GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1352",1,"Galleria mellonella","Galleria mellonella NPV  (GmMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1353",1,"Anticarsia gemmatalis","Anticarsia gemmatalis IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1354",1,"Hyblaea puera","Hyblaea puera NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1355",1,"Cotesia marginiventris","filamentous virus ","DNA virus","Polydnaviridae",NA,NA,"Viruses",NA,NA
"1356",1,"Scapteriscus vicinus","Scapteriscus vicinus IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1357",1,"Apis mellifera","Kashmir Bee Virus ","RNA virus","",NA,NA,"Viruses",NA,NA
"1358",1,"Peregrinus maidis","Paramyxovirus-like  particles","RNA virus","Rhabdoviridae",NA,NA,"Viruses",NA,NA
"1359",1,"Simulium neornatipes","Simulium neorntipes IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1360",1,"Euxoa scandens","Euxoa messoria NPV  (EmMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1361",1,"Euxoa scandens","Agrotis segetum NPV  (AsMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1362",1,"Euxoa scandens","Autographa californica NPV  (AcMNPV)   ","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1363",1,"Euxoa scandens","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1364",1,"Trichoplusia ni","Orgyia pseudotsugata NPV  (OpMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1365",1,"Galleria mellonella","Sericethis pruinosa IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1366",1,"Sericesthis pruinosa ","Sericethis pruinosa IV Type 2","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1367",1,"Artogeia rapae","Pieris rapae densonucleosis-like virus","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1368",1,"Mythimna unipuncta","Pseudaletia unipuncta GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1369",1,"Mythimna unipuncta","Pseudaletia unipuncta NPV ","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1370",1,"Mythimna unipuncta","Scotogramma trifolii GV ","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1371",1,"Epilachna varivestis","reovirus-like particles","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1372",1,"Pseudoplusia includens","Pseudoplusia includens IV (PIIV)","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1373",1,"Elasmopalpus lignosellus","Elasmopalpus lignosellus EPV (subgroup B)","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1374",1,"Apis mellifera","Black Queen Cell Virus ","RNA virus","",NA,NA,"Viruses",NA,NA
"1375",1,"Apis mellifera","Sacbrood Virus ","RNA virus","",NA,NA,"Viruses",NA,NA
"1376",1,"Dilta hibernica","Dilta hibernica NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1377",1,"Chaoborus crystallinus ","Nonoccluded baculovirus-like particle","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1378",1,"Plutella xylostella","Plutella xylostella NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1379",1,"Trichoplusia ni","Plutella xylostella NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1380",1,"Pseudoplusia includens","Plutella xylostella NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1381",1,"Spodoptera ornithogalli","Plutella xylostella NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1382",1,"Helicoverpa zea","Plutella xylostella NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1383",1,"Agrotis ipsilon","Plutella xylostella NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1384",1,"Hypena scabra","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1385",1,"Spodoptera frugiperda","Plutella xylostella NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1386",1,"Plutella xylostella","Putella xylostella GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1387",1,"Cadra figulilella","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1388",1,"Cadra figulilella","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1389",1,"Plodia interpunctella ","Cadra figulilella GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1390",1,"Plodia interpunctella ","Cadra figulilella NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1391",1,"Ephestia elutella","Cadra figulilella NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1392",1,"Diabrotica undecimpunctata","Diabrotica undecimpunctata NOBV-like ","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1393",1,"Diabrotica undecimpunctata","filamentous virus-like particle","","",NA,NA,"Viruses",NA,NA
"1394",1,"Agraulis vanillae","Agraulis vanillae DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1395",1,"Casphalia extranea","Casphalia extranea DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1396",1,"Corethrella appendiculata","Corethrella brakeleyi IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1397",1,"Culex salinarius","Culiseta IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1398",1,"Culex territans","Culiseta IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1399",1,"Aedes aegypti","SIV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1400",1,"Chaoborus astictopus","Chaoborus astictopus NOBV-like ","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1401",1,"Gyrinus natator","Gyrinus natator NOBV-like","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1402",1,"Bacillus rossius","Bacillus rossius NOBV-like","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1403",1,"Acheta domesticus","Acheta domesticus NOBV-like","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1404",1,"Pentalonia nigronervosa","Pentalonia nigronervosa NOBV-like","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1405",1,"Pulex simulans","Pulex simulans NOBV-like","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1406",1,"Apis mellifera","Nonoccluded baculovirus-like","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1407",1,"Tenebrio molitor","Tenebrio molitar NOBV-like","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1408",1,"Scolytus scolytus","Scolytus scolytus NOBV-like","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1409",1,"Glossina pallidipes","Glossina pallidipes NOBV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1410",1,"Merodon equestris","Merodon equestris NOBV-like","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1411",1,"Darna nararia","Natada nararia GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1412",1,"Choristoneura murinana","Cacoecia murinana GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1413",1,"Discestra trifolii","Scotogramma trifolii GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1414",1,"Aedes sollicitans","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1415",1,"Choristoneura fumiferana","Choristoneura occidentalis GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1416",1,"Mamestra configurata","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1417",1,"Simulium vittatum","Simulium vittatum IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1418",1,"Bombyx mandarina","Infectious flacherie virus ","RNA virus","Picornaviridae",NA,NA,"Viruses",NA,NA
"1419",1,"Cicadulina bimaculata","Leafhopper A virus","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1420",1,"Helicoverpa armigera","Heliothis armigera GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1421",1,"Calliphora vomitoria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1422",1,"Aedes flavescens","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1423",1,"Anopheles albimanus","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1424",1,"Culex quinquefasciatus","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1425",1,"Culiseta annulata","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1426",1,"Arge pectoralis","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1427",1,"Hypercompe icasia","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1428",1,"Pericallia ricini","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1429",1,"Phragmatobia fuluginosa","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1430",1,"Spilosoma punctaria","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1431",1,"Alsophila pometaria","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1432",1,"Lambdina fiscellaria somniaria","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1433",1,"Lambdina fiscellaria lugubrosa","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1434",1,"Nepytia freemani","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1435",1,"Selidosema suavis","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1436",1,"Malacosoma californicum pluviale","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1437",1,"Euproctis pseudoconspersa","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1438",1,"Lymantria dispar japonica","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1439",1,"Achaea janata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1440",1,"Diparopsis watersi","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1441",1,"Discestra trifolii","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1442",1,"Dryobota furva","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1443",1,"Euxoa messoria","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1444",1,"Euxoa ochrogaster","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1445",1,"Helicoverpa punctigera","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1446",1,"Helicoverpa zea","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1447",1,"Mamestra configurata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1448",1,"Mythimna convecta","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1449",1,"Nephelodes minians","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1450",1,"Noctua pronuba","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1451",1,"Nymphalis antiopa","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1452",1,"Hyalophora cecropia","nonoccluded virus","DNA virus","unknown",NA,NA,"Viruses",NA,NA
"1453",1,"Odontria sp.","IV ","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1454",1,"Loxostege sticticalis","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1455",1,"Hemileuca eglanterina","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1456",1,"Acleris variana","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1457",1,"Adoxophyes fasciata","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1458",1,"Artona funeralis","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1459",1,"Samia cynthia ricini","Infectious flacherie virus ","RNA virus","Picornaviridae",NA,NA,"Viruses",NA,NA
"1460",1,"Imbrasia cytherea","NdBV","RNA virus","Tetraviridae",NA,NA,"Viruses",NA,NA
"1461",1,"Opodiphthera eucalypti","AnBV","RNA virus","Tetraviridae",NA,NA,"Viruses",NA,NA
"1462",1,"Helicoverpa zea","mNPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1463",1,"Melanchra picta","Melanchra picta NPV  (MpMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1464",1,"Cactoblastis cactorum","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1465",1,"Leptinotarsa decemlineata","IV","DNA virus","",NA,NA,"Viruses",NA,NA
"1466",1,"Culicoides clastrieri","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1467",1,"Culicoides cubitalis","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1468",1,"Culicoides odibilis","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1469",1,"Aedes geniculatus","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1470",1,"Toxorhynchites brevipalpis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1471",1,"Simulium argyreatum","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1472",1,"Simulium aureum","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1473",1,"Simulium callidum","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1474",1,"Simulium earlei","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1475",1,"Simulium metallicum","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1476",1,"Acantholyda erythrocephala","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1477",1,"Hemichroa crocea","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1478",1,"Mesoneura rufonota","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1479",1,"Spilarctia obliqua","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1480",1,"Spilarctia obliqua","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1481",1,"Spilosoma virginica","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1482",1,"Spilosoma virginica","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1483",1,"Argyresthia cupressella","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1484",1,"Trilocha varians","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1485",1,"Andraca bipunctata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1486",1,"Aproaerema modicella","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1487",1,"Ectropis crepuscularia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1488",1,"Hydria prunivorata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1489",1,"Hydriomena irata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1490",1,"Hydriomena nubilofasciata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1491",1,"Hydriomena amicaria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1492",1,"Hydriomena athleta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1493",1,"Melanolophia imitata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1494",1,"Myrteta tinagmaria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1495",1,"Nematocampa limbata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1496",1,"Rheumaptera hastata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1497",1,"Sabulodes aegrotata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1498",1,"Semiothisa sexmaculata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1499",1,"Oncopera alboguttata","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1500",1,"Wiseana cervinata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1501",1,"Wiseana umbraculata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1502",1,"Wiseana umbraculata","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1503",1,"Wiseana cervinata","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1504",1,"Urbanus proteus","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1505",1,"Dendrolimus sibiricus","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1506",1,"Lechriolepis basirufa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1507",1,"Pachypasa capensis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1508",1,"Ticera castanea","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1509",1,"Trabala vishnou","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1510",1,"Doratifera casta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1511",1,"Parasa lepida","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1512",1,"Scopelodes venosa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1513",1,"Scopelodes contracta","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1514",1,"Setora postornata","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1515",1,"Thosea baibarana","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1516",1,"Calliteara argentata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1517",1,"Calliteara axutha","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1518",1,"Euproctis flavinata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1519",1,"Euproctis kargalika","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1520",1,"Lymantria violaswinhol","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1521",1,"Lymantria xylina ","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1522",1,"Pantana phyllostachysae","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1523",1,"Euproctis scintillans","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1524",1,"Apamea anceps","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1525",1,"Apamea anceps","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1526",1,"Apamea sordens","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1527",1,"Earias biplaga","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1528",1,"Earias insulana","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1529",1,"Earias insulana","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1530",1,"Eligma narcissus","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1531",1,"Euplexia lucipara","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1532",1,"Eupsilia transversa","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1533",1,"Feltia subterranea","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1534",1,"Feralia jocosa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1535",1,"Hypena scabra","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1536",1,"Plusia agnata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1537",1,"Selepa celtis","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1538",1,"Sesamia calamistis","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1539",1,"Sesamia calamistis","NPV","RNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1540",1,"Sesamia nonagrioides","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1541",1,"Lophopteryx camelina","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1542",1,"Neopheosia excurvata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1543",1,"Papilio daunis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1544",1,"Papilio demoleus","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1545",1,"Papilio polyxenes","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1546",1,"Pieris brassicae","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1547",1,"Pieris brassicae cheiranthi","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1548",1,"Artogeia virginiensis","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1549",1,"Chilo infuscatellus","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1550",1,"Chilo sacchariphagus","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1551",1,"Chilo sacchariphagus indicus","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1552",1,"Dioryctria abietella","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1553",1,"Dioryctria pseudotsugella","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1554",1,"Maruca vitrata","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1555",1,"Nacoleia diemenalis","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1556",1,"Notarcha derogata","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1557",1,"Parapoynx stagnalis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1558",1,"Pyrausta diniasalis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1559",1,"Sceliodes cordalis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1560",1,"Dirphia gragatus","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1561",1,"Hemileuca maia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1562",1,"Hemileuca oliviae","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1563",1,"Hemileuca oliviae","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1564",1,"Manduca quinquemaculata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1565",1,"Aphania geminata","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"1566",1,"Endopiza viteana","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1567",1,"Locusta migratoria","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1568",1,"Melanoplus bivittatus","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1569",1,"Schistocerca americana","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1570",1,"Xanthippus corallipes","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1571",1,"Apis mellifera","Filamentous virus","DNA virus","",NA,NA,"Viruses",NA,NA
"1572",1,"Apis cerana","Apis iridescent virus (AIV)","","",NA,NA,"Viruses",NA,NA
"1573",1,"Apis mellifera","Cloudy wing virus","RNA virus","",NA,NA,"Viruses",NA,NA
"1574",1,"Apis mellifera","Chronic paralysis virus ","RNA virus","",NA,NA,"Viruses",NA,NA
"1575",1,"Apis mellifera","Bee virus X ","RNA virus","",NA,NA,"Viruses",NA,NA
"1576",1,"Apis mellifera","Bee virus Y ","RNA virus","",NA,NA,"Viruses",NA,NA
"1577",1,"Apis mellifera","Acute paralysis virus","RNA virus","",NA,NA,"Viruses",NA,NA
"1578",1,"Apis mellifera","Arkansas bee virus","RNA virus","",NA,NA,"Viruses",NA,NA
"1579",1,"Apis mellifera","Egypt bee virus","RNA virus","",NA,NA,"Viruses",NA,NA
"1580",1,"Apis mellifera","Slow paralysis virus","RNA virus","",NA,NA,"Viruses",NA,NA
"1581",1,"Ornithodoros savignyi","Culex tritaeniorhyncus Nodamura virus","RNA virus","Nodaviridae",NA,NA,"Viruses",NA,NA
"1582",1,"Teleogryllus oceanicus","cricket paralysis virus","RNA virus","Picornaviridae",NA,NA,"Viruses",NA,NA
"1583",1,"Teleogryllus commodus","cricket paralysis virus","RNA virus","Picornaviridae",NA,NA,"Viruses",NA,NA
"1584",1,"Opodiphthera eucalypti","cricket paralysis virus","RNA virus","Picornaviridae",NA,NA,"Viruses",NA,NA
"1585",1,"Aedes cantans","Aedes cantans IV Type 12","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
